activity_id,alt_activity_ids,title,description_cut,description_fill
1616818,,Jeep Hà Giang 4 Ngày 3 Đêm Jeep Open Air Mẫu Mới,"Du lịch vòng quanh Hà Giang huyền thoại bằng xe Jeep mui trần, không phải xe buýt đông đúc hay xe máy mệt mỏi. Bạn sẽ có được những khung cảnh không thể tuyệt vời hơn, không khí trong lành của núi non và khả năng tiếp cận những con đường hẻo lánh mà hầu hết các chuyến tham quan không bao giờ đến được---thông minh",
1617140,,Vé Sun World Vũng Tàu Aqua Adventure,,
1617517,,Vé Triển lãm Ánh sáng Nghệ thuật Metashow tại Thiso Mall,"Khám phá triển lãm nghệ thuật ánh sáng Metashow tại Thiso Mall, nơi kết hợp công nghệ thực tế ảo tiên tiến cùng những màn trình diễn ánh sáng rực rỡ, âm nhạc sôi động và hình ảnh 3D cuốn hút.

- Trải",
1627660,,Vé Bảo tàng Phở tại thành phố Hồ Chí Minh,,
1630997,,Tour Ninh Bình Riêng: Chùa Bái Đính - Tràng An - Hang Múa,"Tham quan ngôi chùa lớn nhất Việt Nam - Chùa Bái Đính với kiến ​​trúc Phật giáo ấn tượng và những bức tượng Phật khổng lồ.
Thưởng thức chuyến đi ngắm cảnh Tràng An, du ngoạn qua bãi vôi",
1631618,,Trải nghiệm Thuyền Thúng Rừng Dừa - Mrs An Coconut Boat,Khám phá vẻ đẹp bình yên của rừng dừa Bảy Mẫu tại Hội An với trải nghiệm đi thuyền thúng truyền thống. Bạn sẽ được hòa mình vào thiên nhiên xanh mát và tìm hiểu về đời sống sông nước đặc trưng của ngư,
1634356,,Vé xem show Thực cảnh: Tình ca sông Đà tại Ninh Bình,"Chiêm ngưỡng show diễn thực cảnh ""Hoàng đế vùng chiêm"" tại Ninh Bình, nơi tái hiện lại thời kỳ bình minh của kỷ nguyên độc lập đầu tiên của Việt Nam thông qua cuộc đời của Hoàng đế Đinh Bộ Lĩnh.

- Sự",
1640072,,"Vé Ngày voco Quang Binh Resort Kèm Hồ Bơi, Lối Đi Ra Biển & Tín Dụng F&B","* Thư giãn tại khu nghỉ dưỡng sang trọng bên bờ biển ở Quảng Bình
* Miễn phí sử dụng hồ bơi ngoài trời và bãi biển riêng
* Tận hưởng tín dụng F&B và spa trong suốt thời gian lưu trú
* Hoàn hảo cho nhữ",
1640143,,Bữa sáng nổi hoặc Trà chiều tại voco Quang Binh Resort,"* Thưởng thức 1 bữa sáng nổi hoặc khay trà chiều tại hồ bơi
* Miễn phí vào cửa voco Quang Binh Resort (không cần thẻ ngày)
* Tiếp cận hồ bơi ngoài trời
* Hoàn hảo cho những khoảnh khắc lãng mạn, lễ kỷ",
1641729,,Tour Vòng Quanh Hà Giang 4 Ngày 3 Đêm Nhóm Nhỏ Với Easy Rider,"Chúng tôi tập trung vào chất lượng, tính xác thực và trải nghiệm cá nhân. Với các nhóm nhỏ, hướng dẫn viên địa phương giàu kinh nghiệm, chỗ ở thoải mái và các tuyến đường được thiết kế cẩn thận, hành trình của bạn trên Tuyến đường vòng Hà Giang sẽ",
1642879,,Lễ hội pháo hoa quốc tế Đà Nẵng (DIFF),"Một bầu không khí lễ hội với các quầy hàng thực phẩm, đèn và lễ kỷ niệm thành phố
Một bầu không khí lễ hội với các quầy hàng thực phẩm, đèn và lễ kỷ niệm thành phố
Pháo hoa tuyệt đẹp trên đường chân t",
1644384,,"Đón bạn ở Cát Bà - Tour 3 tiếng, thăm quan làng chài, Vịnh Lan Hạ","Khám phá vẻ đẹp ngoạn mục của Vịnh Lan Hạ và Vịnh Hạ Long trên chuyến du thuyền nhóm nhỏ được thiết kế cẩn thận, tránh xa các tuyến du lịch đông đúc. Chèo thuyền kayak qua những hang động ẩn giấu, bơi trong làn nước ngọc lục bảo",
1645034,,"Tour Ngày Cầu Kính Sapa, Làng Cát Cát và Moana","Khám phá những cảnh quan ngoạn mục và nền văn hóa phong phú của Sapa trong chuyến phiêu lưu cả ngày này. Bắt đầu hành trình của bạn tại Bản Cát Cát, nơi người H'mông đen sinh sống và khám phá những ngôi nhà truyền thống, c",
1646321,,Giao thông vận tải | Tuyến Tuy Hòa - Quy Nhon: Xe Limousine đi chung Việt Nam,Tránh căng thẳng khi di chuyển trong thành phố và sử dụng dịch vụ xe limousine chung để đến trung tâm thành phố. Tận hưởng dịch vụ nhanh chóng cho một hành trình suôn sẻ. Thư giãn và tận hưởng dịch,
1646346,,Dịch vụ VIP ưu tiên tại Việt Nam (Đến/Đi),"Bỏ qua các hàng chờ kiểm tra nhập cảnh tại sân bay Tân Sơn Nhất (SGN), sân bay Nội Bài (HAN), sân bay Đà Nẵng (DAD), sân bay Cam Ranh (CXR) và sân bay Phú Quốc (PQC) với dịch vụ VIP Fast Track của",
1647151,,"Từ Huế: Tham quan Kinh thành, Chùa Thiên Mụ & Lăng mộ Hoàng gia","Trải nghiệm những điều tuyệt vời nhất của Huế trong hành trình văn hóa kéo dài cả ngày kết hợp giữa lịch sử, thiên nhiên và trải nghiệm địa phương đích thực. Du lịch dọc dòng sông Hương êm đềm bằng thuyền rồng đến tham quan biểu tượng Thiên M",
1647920,,Cát Bà: Vịnh Lan Hạ - Làng Việt Hải - Tour chèo thuyền kayak,"Nếu bạn không chắc nên bắt đầu khám phá Đảo Cát Bà từ đâu, chuyến du ngoạn cả ngày là sự lựa chọn hoàn hảo, mang đến một cách dễ dàng và thuận tiện để trải nghiệm những điểm nổi bật đẹp nhất của hòn đảo chỉ trong một",
1649034,,Hồ Tràm | Tour chơi golf 18 lỗ trong ngày tại The Bluffs Grand Hồ Tràm kèm xe đưa đón riêng | Khởi hành từ Thành phố Hồ Chí Minh,"Được thiết kế bởi Greg Norman, sân golf này có bố cục kiểu links đầy thử thách trên địa hình ven biển gồ ghề.
Thường xuyên được bình chọn là sân golf số 1 tại Việt Nam và thường xuyên xuất h",
1649514,,"Dịch vụ làm thủ tục nhanh Nội Bài - Thủ tục xuất nhập cảnh, hướng dẫn viên chu đáo và làn ưu tiên (kiểm tra hành lý & hải quan) - Hà Nội, Việt Nam","Chào đón chu đáo: Khi đến sân bay, bạn sẽ được đội ngũ nhân viên chuyên nghiệp và tận tâm của chúng tôi chào đón. Không còn phải tìm kiếm quầy hay cảm thấy lạc lõng giữa đám đông - đội ngũ của chún",
1649522,,Dịch vụ Fast Track tại sân bay Tân Sơn Nhất,"Trải nghiệm dịch vụ Fast Track tại sân bay Tân Sơn Nhất để tối ưu hóa thời gian khi nhập cảnh vào Thành phố Hồ Chí Minh.

- Nhân viên chuyên nghiệp đón tiếp trực tiếp ngay khi bạn vừa hạ cánh
- Hỗ trợ",
1657536,,Trải nghiệm bắn súng tại Câu lạc bộ Bắn súng Vũng Tàu - Trường bắn Vũng Tàu,"Được hỗ trợ bởi các hướng dẫn viên được đào tạo bài bản và thân thiện trong suốt trải nghiệm.
Trang thiết bị an toàn và trường bắn trong nhà tiêu chuẩn 10m.
Thích hợp cho người mới bắ",
1659264,,Trải nghiệm Yên Spa và Chăm sóc sức khỏe tại Voco Quảng Bình Resort,"* Ốc đảo chăm sóc sức khỏe sang trọng nằm trong khu nghỉ dưỡng ven biển voco Quảng Bình
* 17 phòng trị liệu được thiết kế trang nhã mang đến trải nghiệm spa cao cấp
* Các liệu pháp trị liệu toàn diện",
1664152,,"[Phú Quốc] Tour tham quan 4 đảo trọn gói bằng tàu cao tốc: Lặn biển, quay phim Flycam và ăn trưa hải sản.","Khám phá những điều tuyệt vời nhất của Nam Phú Quốc: Tham quan 4 hòn đảo tuyệt đẹp bằng tàu cao tốc.
Lặn ngắm san hô tuyệt đẹp: Khám phá những rạn san hô rực rỡ và đời sống sinh vật b",
1665003,,Ninh Bình Show: Vé xem show Anh hùng cờ lau,"Kiệt tác lịch sử: Tái hiện buổi bình minh của kỷ nguyên độc lập đầu tiên của Việt Nam qua cuộc đời của Hoàng đế Đinh Bộ Lĩnh.
Biểu diễn đa ngành: Trải nghiệm sự kết hợp độc đáo giữa võ thuật, xiếc",
1666240,,Tour Khám Phá Có Hướng Dẫn Hang Phong Nha và Hang Thiên Đường,"Khám phá vẻ đẹp ngoạn mục của Hang Phong Nha và Hang Thiên Đường, hai điểm tham quan nổi tiếng tại Vườn Quốc gia Phong Nha-Kẻ Bàng, Di sản Thế giới UNESCO được mệnh danh là ""Vương quốc Hang Động."" Chuyến đi trọn ngày này",
1668621,,[Klook Độc Quyền] Vé Quần thể Di tích Cố đô Huế,"Huế nổi tiếng với ý nghĩa lịch sử và văn hóa phong phú, tự hào với vô số di sản thế giới, cung điện hoàng gia, những dòng sông đẹp như tranh vẽ và các địa danh lịch sử. Klook rất vui mừng về",
1668707,,Vé vườn chim Thung Nham,"Vườn chim Thung Nham nằm ở tỉnh Ninh Bình danh lam thắng cảnh, được ví như thiên đường thiên nhiên làm say đắm du khách trên toàn thế giới. Được tô điểm bởi những khu rừng xanh tươi, những hồ nước thanh bình và những khối núi đá vôi đầy cảm hứng",
1670065,,Dịch Vụ Nhanh Cam Ranh - Nha Trang,"Chào đón chu đáo: Khi đến sân bay, bạn sẽ được đội ngũ nhân viên chuyên nghiệp và tận tâm của chúng tôi chào đón. Không còn phải tìm kiếm quầy hay cảm thấy lạc lõng giữa đám đông - đội ngũ của chún",
1675368,,Tour Riêng Nửa Ngày Thánh Địa Mỹ Sơn Từ Hội An,"Khám phá vẻ đẹp thiêng liêng của miền Trung Việt Nam với Tour riêng nửa ngày Thánh địa Mỹ Sơn từ Hội An, một lựa chọn lý tưởng cho du khách tìm kiếm trải nghiệm văn hóa phong phú trong thời gian ngắn. Cái này",
1675416,,Tour Ngày Từ Thành Phố Hồ Chí Minh Đến Đồng Bằng Sông Cửu Long,"Dành trọn một ngày khám phá Đồng bằng sông Cửu Long trong chuyến tham quan Cái Bè 1 ngày từ Thành phố Hồ Chí Minh. Hành trình qua những cánh đồng lúa thơ mộng, chèo thuyền dọc những con kênh yên bình, ghé thăm kẹo dừa và bắp rang giòn",
1675897,,Gói du lịch miền Bắc Việt Nam 7 ngày Hà Nội Vịnh Hạ Long Sapa,"Khám phá những cảnh quan ngoạn mục và nền văn hóa phong phú của miền Bắc Việt Nam trong gói du lịch 7 ngày này. Bắt đầu trên những con phố sôi động của Hà Nội trước khi du ngoạn Vịnh Hạ Long hùng vĩ, nơi bạn sẽ tận hưởng lo",
1676640,,Tour Xe Máy Riêng Easy Rider Từ Nha Trang Đến Đà Lạt,"Khám phá vẻ đẹp của Tây Nguyên của Việt Nam trong Tour Easy Rider Nha Trang đến Đà Lạt 1 ngày, một chuyến phiêu lưu bằng xe máy khó quên từ ven biển Nha Trang đến thành phố núi Đà Lạt mát mẻ. Thoát khỏi",
1676661,,Tour lặn biển đảo Hòn Mun kèm bữa trưa BBQ Nha Trang,"Trải nghiệm chuyến phiêu lưu lặn ống thở tuyệt đỉnh ở Hòn Mun với Tour Đảo Hòn Mun & Rạn San Hô của chúng tôi, bao gồm bữa trưa BBQ ngon miệng trên tàu. Khám phá làn nước trong vắt của Vịnh Nha Trang, nơi có",
1677043,,Du thuyền Victorious Luxury 2N1Đ Trải nghiệm Vịnh Hạ Long cao cấp,"Trải nghiệm chuyến tham quan Vịnh Hạ Long sang trọng của Victorious Cruise, một hành trình cao cấp xuyên qua một trong những kỳ quan thiên nhiên ấn tượng nhất thế giới. Hành trình 2 ngày này kết hợp thư giãn và phiêu lưu với sự thanh lịch",
1677997,,Trải nghiệm ẩm thực địa phương với hướng dẫn viên địa phương giỏi nhất ở Hội An,"Du khách sẽ ghé thăm các quầy bán đồ ăn do gia đình quản lý, các quán ăn nằm khuất trong ngõ hẻm và các địa điểm địa phương mà nhiều du khách sẽ không bao giờ tự mình khám phá được. Mỗi món ăn đều được lựa chọn cẩn thận để đại diện cho nền văn hóa phong phú",
1678104,,Sông Sài Gòn Thoát Vào Địa Đạo Củ Chi,"Lựa chọn Thuyền sinh thái Địa đạo Củ Chi từ Hồ Chí Minh là một cách độc đáo để khám phá lịch sử Việt Nam đồng thời tận hưởng vẻ đẹp yên bình của sông Sài Gòn. Thay vì di chuyển bằng những con đường đông đúc, bạn sẽ c",
1678129,,Lamour Cruise - Kỳ nghỉ sang trọng 2 ngày 5 sao tại Vịnh Hạ Long,"Trải nghiệm kỳ nghỉ sang trọng 2 ngày 1 đêm trên du thuyền L'amour qua vẻ đẹp ngoạn mục của Vịnh Hạ Long. Du thuyền qua những hòn đảo đá vôi biểu tượng, khám phá Hang Tối và Hang Sáng tuyệt đẹp bằng thuyền kay",
1678133,,Hành trình 2 ngày tại Vịnh Hạ Long cùng Bhaya Soul,Khởi hành chuyến đi tinh tế 2 ngày 1 đêm trên du thuyền Bhaya Soul và khám phá vẻ đẹp yên bình của Vịnh Hạ Long trong bầu không khí sang trọng và thanh bình. Được thiết kế tỉ mỉ như một khu nghỉ dưỡng sang trọng,
1679802,,Chuyến Đi Trong Ngày Ninh Bình (Chuyến Đi Thuyền Tam Cốc Hoặc Tràng An & Hoa Lư Hoặc Bái Đính Với Hang Mua) | Khởi hành từ Hà Nội | Việt Nam,"Khám phá những điểm tham quan nổi tiếng nhất của Ninh Bình, bao gồm Hoa Lư, Tam Cốc, Tràng An, Chùa Bái Đinh và Hang Mua.
Hãy tận hưởng chuyến đi thuyền ngắm cảnh tuyệt đẹp qua những",
1680354,,"PHÚ QUỐC SOUL - Hành trình Văn hóa, Dòng sông & Di sản (Tối đa 12 khách)","Tại sao du khách chọn hành trình này
 - Nhóm nhỏ, tối đa 12 người - không bao giờ đông xe, không bao giờ vội vã
- Miền bắc đích thực --- làng chài, sông nước đọng và nghề thủ công trên đảo mà các tour du lịch trượt tuyết đại chúng",
1680661,,,"- Với thuyền thúng tre truyền thống, bạn sẽ tận hưởng bầu không khí yên bình khi lướt nhẹ trên mặt nước tĩnh lặng được bao quanh bởi những khu rừng ngập mặn tươi tốt.
- Học cách tự tay làm m",
1680870,,Đi Thuyền Thúng Rừng Dừa Bảy Mẫu,"• Khám phá Rừng dừa Bảy Mẫu và Rừng dừa Cẩm Thanh bằng thuyền thúng truyền thống
• Thưởng thức màn trình diễn xoay thuyền thúng đầy kịch tính của những người chèo thuyền địa phương lành nghề
• Trải ng",
1681390,,Sân bay Côn Đảo (VCS) | Nhà ga nội địa | SH Premium Lounge Côn Đảo | Dịch Vụ Phòng Chờ VIP,"Địa điểm: Nhà ga nội địa sân bay Côn Đảo, rẽ trái sau khi kiểm tra an ninh
Tiện nghi nổi bật: buffet đồ ăn nóng, khu vực ngắm cảnh, WiFi miễn phí và tiện nghi phục vụ doanh nhân đều có sẵn
Giờ làm việc: Từ chuyến bay đầu tiên đến chuyến bay cuối cùng mỗi ngày
Giới hạn thời gian sử dụng: tối đa 180 phút
Chính sách trẻ em: Trẻ em dưới 5 tuổi được miễn phí",
1681589,,Sân bay Quốc tế Cam Ranh (CXR) | Nhà ga nội địa | Phòng chờ SH Premium - Cam Ranh | Dịch Vụ Phòng Chờ VIP,"Vị trí: Tầng 2 Nhà ga nội địa Sân bay Quốc tế Cam Ranh, gần Cổng 5 hoặc 6
Tiện ích nổi bật: Tivi, thiết bị sạc, buffet nóng lạnh, toilet riêng
Giờ làm việc: 05:00-22:00 hàng ngày
Giới hạn thời gian sử dụng: tối đa 180 phút
Chính sách trẻ em: Miễn phí vé vào cửa cho trẻ dưới 5 tuổi",
1681590,,Sân bay Quốc tế Đà Nẵng (DAD) | Nhà ga quốc tế | Phòng chờ hoa lan CIP | Dịch Vụ Phòng Chờ VIP,"Vị trí: Tầng lửng Nhà ga Quốc tế Sân bay Quốc tế Đà Nẵng, sau khi kiểm tra an ninh rẽ phải 100m
Điểm nổi bật của cơ sở: Cung cấp các bữa ăn nóng và nguội, đồ uống có cồn tự phục vụ và tiện nghi tắm vòi sen
Giờ mở cửa: Mở cửa hàng ngày, từ chuyến bay đầu tiên đến chuyến bay cuối cùng
Giới hạn thời gian sử dụng: Tối đa 180 phút/khách
Thân thiện với gia đình: Trẻ em dưới 2 tuổi được vào cửa miễn phí",
1681595,,Sân bay Quốc tế Tân Sơn Nhất (SGN) | Nhà ga số 2 | Phòng chờ Halal Jasmine | Dịch Vụ Phòng Chờ VIP,"Vị trí: Nhà ga T2 Sân bay Quốc tế Tân Sơn Nhất, gần Cổng lên máy bay 17
Tiện nghi nổi bật: WiFi miễn phí, trà và đồ uống, bữa ăn nóng và nguội và phòng cầu nguyện Hồi giáo
Giờ làm việc: Mở cửa 24 giờ một ngày
Giới hạn thời gian sử dụng: tối đa 180 phút",
1683986,,Tour riêng trong ngày Bái Đính Tràng An Ninh Bình từ Hà Nội,"Tour du lịch riêng Ninh Bình này là một trong những chuyến đi trong ngày tốt nhất từ ​​Hà Nội, hoàn hảo để thoát khỏi thành phố bận rộn và khám phá cảnh quan nông thôn yên bình. Tham quan chùa Bái Đính, đi thuyền qua",
1683997,,Trải nghiệm thuyền riêng Vịnh Lan Hạ Đảo Cát Bà 2N1Đ,"Các chuyến du ngoạn trên biển của bạn mang đến những trải nghiệm cổ điển và cổ điển ở Vịnh Lan Hạ với dịch vụ chất lượng cao và bầu không khí thư giãn. Là một trong những nhà khai thác đầu tiên trên tuyến đường này, chúng tôi cung cấp hành trình độc đáo cho les",
1684481,,Huế | Xưởng làm nón lá truyền thống với thơ ca Việt Nam cùng hướng dẫn viên địa phương | Trải nghiệm không thể bỏ lỡ khi đến Việt Nam,"Tự tay làm chiếc nón lá thơ ca, biểu tượng tinh thần nghệ thuật của Huế.
Học các kỹ thuật truyền thống từ một nghệ nhân địa phương trong một buổi hội thảo thực hành.
Khám phá",
1684639,,Huế | Lớp học làm bánh truyền thống Việt Nam với hướng dẫn viên địa phương | Trải nghiệm không thể bỏ lỡ khi đến Việt Nam,"Đắm mình trong thế giới ẩm thực và văn hóa truyền thống Huế.
Hãy học cách làm các loại bánh truyền thống với sự hướng dẫn của một người hướng dẫn địa phương.
Hãy chọn một tro",
